dp_id	english	marathi	devhali_bhili	src_datapoint_id
e97ea2b1ad744d53bfc7db2c380d816b	agro-economic analysis	कृषी आर्थिक विश्लेषण	कृषी आर्थिक विश्लेषण	10102e12cafd48a1bafea9e6500fbedc
656368553b0040b896f0add8dd07d05f	agricultural weather stations	कृषी हवामान केंद्रे	कृषी हवामान केंद्र	d523c42574454c39abdc9699524dc6bf
67c3d060e0f4456c9dfb6db2afdce8db	agricultural sensor	कृषी सेन्सर	खेती सेन्सर	eeabc5a15bed48a9a2ca0f4aae9d41fc
81082707f5c54218bc36e6525e5f6d8b	agro-weather forecast	कृषी-हवामान अंदाज	कृषी हवामान अंदाज	11b2fda1b5874fafa5a4d287d6564c85
8be858e44d63483a8c55e33c50ab117b	buffel grass (anjan grass)	बफेल गवत	बफेल ग्रास	d2935d2eb86349a99e12f1564cd3cdc5
05d286d41c18447ab7d019c6d7f9e4f3	agricultural technology	कृषी तंत्रज्ञान	कृषि तंत्रज्ञान	e183ae62a24041489f6cd84606e73694
74325386e21d40f0a2515c4e5b9473f3	bud burst	कळी फुटणे	बड बर्सट	13e35f7615414c8b8275ebc235e3aae7
fb7a6ff5f0574a74b9b8627a6271efec	bud grafting	डोळे भरणे	कलम लागवड	5c204fca93f1434e9211fb1fd24d0667
a98f32e081cd47408f07dd78e2f1e126	agro-climatic zone mapping	कृषी-हवामान क्षेत्र नकाशण	कृषि हवामान विभाग नकाशा	506cd9b12b5741a38571f52d7d158edc
967457a0b8874322bd98ac33d54cfc0f	agricultural research institute	कृषी संशोधन संस्था	कृषि संशोधन संस्था	f184dc860d1d4f43ba51c333b1fff3b0
e679ce1270164fdfa1c806bff0eb9346	agricultural water management	कृषी पाणी व्यवस्थापन	कृषी जल व्यवस्थापन	ad27354d84cc4af5874be3ab6519e15d
115b61578a2f4ed9be3baff531ca9b58	agro-climatic planning	कृषी-हवामान नियोजन	कृषि हवामान नियोजन	7cfe6b06d5f34544aa63eb68e7960754
d0decc5321894fdd9f00a263d3035ddf	broad bed and furrow	रुंद वाफे व सरी	रुंद वाफा आन सरी	11542e24c06749f0bfe7975cc9f12588
783554a21bab489a8136f258f3b6d994	agro-climate resilience	हवामान लवचिक शेती	कृषी हवामान लवचिकता	89d584431b1b471ca5c269677d866327
0177b97c7adc4920a991ffaa444b05ab	agro-chemical residue	कृषी-रासायनिक अवशेष	कृषी रासायनिक अवशेष	b265bb0b6c5e4602a8d147ff9752c2f0
8897d16436e044d38691388f66a6cbd4	bud worm/borer	फुलकळी पोखरणारी अळी	कातरी खाना-या किडी	7796a5968ba24977b029776d9118367e
6a5579fd14f3411cadea6e7700f6d30b	brussels sprout	ब्रुसेल्स कोबी	ब्रसेल्स स्प्राउट	74683cd17aa642b2818e7f58f763819b
6c855315dc414a2f80fb79bf693d8d94	agro-industrial waste	कृषी-औद्योगिक कचरा	कृषी औद्योगिक कचरा	63117f6901e045afbead058e3ca173bc
9d382fb2fbec4885a49ad01dae3d302f	agricultural robotics	कृषी रोबोटिक्स	कृषी यंत्रज्ञान	a7cbc570f3474ef8a6790ba3e6f7395c
695798665ffc46c6b493beb7b0f45d9b	agricultural technology adoption	कृषी तंत्रज्ञान अवलंब	कृषि तंत्रज्ञान अवलंब	2e97ee1b0352492fa918cd5b4c450adc
c9eaa2e3e3bf4be2870761bd82388d33	agricultural waste disposal	कृषी कचरा विल्हेवाट	खेती कचरा विल्हेवाट	80cb7acb86f14fbca29236f08f6584d3
151eb9c6a15142d5a1a4fd8a01a0a7d8	agricultural tools and equipment	कृषी अवजारे आणि उपकरणे	खेती औजारे आन अवजारे	afa9708f25754cf28a97d5db672f8b63
891450ed8fea47839f55fc192263913d	agro-forestry systems	कृषी-वनीकरण प्रणाली	कृषी-वन व्यवस्था	427b532914fb4844b8caf7fc9a57169c
327ecfda91bc490883da44867873e2cc	agro-waste recycling	कृषी कचरा पुनरवापर	कृषी कचरा पुनर्चक्रण	246fa7531b394a55ba61e5b7c8daba89
c69ef7cf18d54eec81f4cecd4ad2929f	agro-processing industry	कृषि प्रक्रिया उद्योग	कृषी प्रक्रिया उद्योग	27e615dcc0f047a9b2b80cdb34c5f0de
53b57eef4923439a99fc09f2c0049cee	buckwheat	कुट्टू	बकव्हीट	cbd8bd146b594d38953a4f9b94bccce8
dc6dc8620a474e60a972585a0ed27ce3	bud differentiation	अंकुर वेगळे होणे	बड विभेदन	de738bc623c54737afa98ed0fe3ec248
bb6649d6d69e4ff9ac733506d41e4191	agricultural waste composting	कृषी कचऱ्याचे कंपोस्टिंग	खेती कचरा कंपोस्टिंग	3ec2fed2470749cda8d138ee6c7f9987
b198ad194ad14f08b300d90abbc8c169	agro-industrial complex	कृषी औद्योगिक संकुल	कृषी औद्योगिक संकुल	21748df8b6b34c18b95d393c5a39b11a
a97593e1a131448381f2ff493803492b	agro-tourism opportunities	कृषी पर्यटन संधी	कृषी पर्यटन संधी	9b9cfc00e4034c67af54883eb0e2805f
5c7d335f0bda4e4eb5ae4fce732d275e	agricultural subsidy programs	कृषी अनुदान कार्यक्रम	कृषी अनुदान कार्यक्रम	dab3fd0e433c425893abc94a5a302f0f
6a4813b9e8e6446e90258c93477151ce	agro-meteorological advisory	कृषीहवामान सल्ला	कृषि हवामान सल्ला	ab17f7beb2244c3dbec7fa19e11ee155
3f698480b03646799da99da19809602c	agro-ecological zones	कृषी-पर्यावरणीय क्षेत्र	कृषी-पर्यावरण विभाग	0944da337e4e436fb626a64f0629179a
bc5f2a8045974961b1eb04d50a9b7f39	agricultural sustainability	कृषी टिकाऊपणा	खेती शाश्वतता	9ea152c23c3149dda4ff0e293e403fd9
0fa3432c7b8d47c382ff26637a4ad063	broccoli	ब्रोकोली	ब्रोकोली	059f3a50c51b49e895eda4dcc20e7255
e2a6e1a6aac54ec89d810a9ee7c1b120	agro-chemical residues	कृषी रसायन अवशेष	कृषी रासायनिक अवशेष	aa53f148bf4e4c1bb5dd535e82213f2b
70ae2109493d4dbeafec4e64febed587	agro-economic analysis	कृषिअर्थशास्त्र विश्लेषण	कृषी आर्थिक विश्लेषण	5dab78186fab4d4d865c4bec59ff1510
649ddfce2bb64701980e46514cb32074	agricultural supply chain management	कृषी पुरवठा साखळी व्यवस्थापन	कृषी पुरवठा साखळी व्यवस्थापन	b1a15f0b0ede417097d45ac5948b0054
4cd385f158ae4a3580972bdf14dc0d44	bud break	कळी फूट	कळी फुट	ba6e24962d0d420d868555f6c9a299fa
7e77f5cd12bd4dfd95eac281cb4b45d9	agro-ecosystem services	कृषी-परिसंस्थेतील सेवा	कृषि पर्यावरण सेवा	2bc56ffca8c848349bddd360b74916bc
ee889c381e514d90aa924277e765a687	agro-input subsidy	कृषि निविष्टा अनुदान	कृषी निविष्ठा अनुदान	74663158d33c4ff9bc74b37f004c8449
d685b76e5b1e4aa189b7ed3857819215	jute retting	ज्यूट रीटिंग	तागा रेशा	8c7f72db56b54f56b0161b2ddecd5ce9
acd63dadb64149adbff101288cdebda5	trace elements	सूक्ष्म अन्नद्रव्ये	खूब कमी प्रमाणाम घटक	1025f02ef1e64d6a846f85600deb275d
457b4bbb76ec430aa8765e42ba1ed8c7	trait mapping	गुणधर्म नकाशांकन	गुणधर्म नकाशामन	06ab7466816e42c290a61b44c2a14991
2e3d039f9c954af3bc0d7aa8d9f4b40b	trait selection	गुणधर्म निवड	गुणधर्म निवड	8b42e694d0504b3aa4bf0498a5357ba6
73257da5ef014dd4bce492b23a586e34	transgenic variety	जनुकीय परावर्तीत वाण	जनुकीय वाण	ee470e4ef10044899bee76aa6d281a2b
dfcd9538a378406dac37ae7bacd6a921	tomato grafting	टोमॅटो कलम करणे	टमाटांहा कलम	e4821d7dbb2d476091d016e690496226
1642665e285b4b07a0ea4eaca75214bd	tea root knot nematode	चहाच्या मुळांच्या गाठीवरील सुत्रकृमी	चाय मुळ गाठू निमॅटोड	8e5d4199b1604eb0b77e0167e53d63cc
8812cf0731b8478aa0990851105cb60b	threshing drum	मळणी ड्रम	मोलणी	d102ddf91b6e4c9990138ac2b73c5ccb
0e041a0b38c44038bf27e4f4a011fc10	tillering	बाजूच्या फांद्या वाढणे	फुटवे	572cbd95a12d4065a037c0c2c1f81678
c875051d20ad4a5eaadfc72f83e2d3f5	transpiration rate	वाष्पोत्सर्जन दर	वाफ बनवुलो वेग	740191cb70c641a4876e4f9055f119df
008b5553c30c496d9bd78c092ff11881	temperature stress	तापमान ताण	तापमान ताण	bb2c5e92a3e9472790a4c885f7a8636f
13eaf3f25ac840e99f99e9bba0e26f43	xylem transport	झायलेम वाहतूक	झायलेम परिवहन	4b59da81320f496aa570f3b29be2ae31
62758d76bbca4a7b8032db0110599926	winged bean	चौधार शेंगा/ पनवेल	पाखडी वालो चाना	9cbb2678cdc64821a178fa04073fa651
f40acd683c534a1bae691c4b35de95da	tractors and implements	ट्रॅक्टर आणि अवजारे	ट्रॅक्टर आन अवजारे	341b4b48067343d0a77cabb777f25a7d
d436b65f1a884b7aac6e1c16fa6e6b53	hypocotyl	हायपोकॉटिल	हायपोकोटील	be9cd0c82c564688b8729a51ae79f3d7
40397f3a81f047c8a3f006d850140e92	transplant shock	रोप स्थानांतरण धक्का	रोपण आघात	30efafa6620c4ccd90e149d91a446136
003219f5f2d2411d984aebb2415cac37	trap crop	सापळा पीक	सापळा पिक	6c2edc1a208d4c0d9fea2d6686db510d
64a3be7227904a86a311622ce5140cda	terminal drought	पीक वाढीच्या शेवटी येणारा दुष्काळ	शेवटूमेने दुष्काळ	ff7492a36e994e80af3faa10df21a678
096c1b5b01754a198cfe733d88cf41cc	tillage erosion	नांगरणीमुळे होणारी धूप	मशागत धूप	7fe593a405e64c63a408baa4c5d186ad
d6e370770816493c8511c74bcbd2e4b4	tea blister blight	चहा वरील करपा रोग	चाय फफोली करपा	1335c4e4c5424cfcac6722ed76ff1fe7
6a43debcca754b22b644d3a6432a1488	symbiosis	सहजीवन	सहजीवन	6e87e09fdd0e4a599e1cd5bd42e51234
401baec0e67148cba7fc3e8d57374eea	training program	प्रशिक्षण कार्यक्रम	प्रशिक्षण कार्यक्रम	967d4856030d433ebdf234f4155934b1
eb22c236cdfe481b89f0c923eebafc94	thermal shock	उष्णता आघात	उष्णता आघात	a7269e8d049748879a5d366e5eb941f2
47f01e6f4f6f462db5aebedf3dca613d	tomato spotted wilt virus	टोमॅटोचा ठिपक्यांचा मर विषाणू	टमाटावेने ठिपकेदार मर रोग	380a010d311d41b9834357277ac77c95
b82c9f4513c0478292b1d4be89a4db72	thermal weed control	औष्णिक तणनियंत्रण	उष्णताकी खोड नियंत्रण	04e0c8953edb4aa6b432500e7d57a102
343a3bf7326f4e30b67f8846aad8e82e	trap barrier method	सापळा अडथळा पद्धत	सापळा अडथळा पद्धत	7eb10c61059f452ea6dc68677a229ed0
c2ce419072614e03858cdaddad086393	thermal time	औष्णिक वेळ	थर्मल टाइम	02dfc267cbaf45b0a89e71e73d1dc915
bc840c5706f94dcfb485081fe7b84d67	thermo-sensitive variety	उष्ण संवेदशील वान	तापमान संवेदनशील जात	550891a307fb4a859b780e6a148250a3
d5462f0e6e094c6991609f64c3d558d3	thermoperiodism	तापमानातील चढ उतार	तापमान बदल	74cdfaf4140440198b419fc166cad710
563684a1cecf4591ab2496e2a99d7c89	tissue nutrient analysis	ऊतक पोषण विश्लेषण	ऊतक पोषक विश्लेषण	5fe34e5b4a6747adb656c026d34a2df7
ce22eb3b6ff7422a8ad57dd6ac5b7c58	thermal sensitivity	उष्णतेप्रती संवेदनशीलता	उष्णता संवेदनशीलता	9f93a5ef7391462c862184e937073614
275d5c9852c641a1bb3cc0358563faf8	transpirational loss	वाष्पोत्सर्जन हानी	वाफू मेने नुकसान	56b8a3aa869c4bf99a098f70739ddd95
900755d49eb84de0af57023217f8e9c2	tomato thrips	टोमॅटोचा फुलकिडा	टमाटावेने फुलकिडे	b154ea000b964d4cba524c542fafa194
90176ac0763944249ff5e1436e5e8d43	tissue nutrient diagnosis	ऊतक पोषण निदान	ऊतक पोषक निदान	52f87f6f20c14dbaba85c0b1c87f2439
044d55487c0a4e8e90d4da7afd95015e	top shoot borer	झुडुपाच्या वरच्या भागाची अळी	उचल्या भागावेने अळी	d9e1acceb8c84b4fb4381d0fc75a0bf8
5f8a9da6a9404369837a205524ef2852	transpiration loss	वाष्पोत्सर्जन नुकसान	वाफ	b422b832262d45088f3f085514cf8431
568cc21a021c4503ad416f59cf84824b	thigmotropism	स्पर्शाभिमुख वाढ	थिगमोट्रोपिझम	759bd0b90c7e4f7f8974e8a1b7afc585
cb8f2b8d850a41fa971c467115fd9553	traditional seed storage	पारंपरिक बियाणे साठवण	पारंपरिक बियारो साठवण	f0faa058d2ab4301a58ce2b7b5f62f60
7f7fbf8ce8ed4c448363f99d9ef09077	transgenic crop	जनुकीय परावर्तीत पिके	जनुकीय पिक	f6a1dc9c3f5f4cc1ba7072a2aee9dd07
fdd095ff0d144fb6934d0c2ab3f7119b	transpiration ratio	उत्सर्जन गुणोत्तर	वाफ बनवुलो प्रमाण	4f523dbcac104688b261e5abba4ef145
eb4001e271a543deb5582b38c12c8659	transgenic technology	ट्रान्सजेनिक तंत्रज्ञान	जनुकीय तंत्रज्ञान	e65c62191aa2405e862174c43a84cd66
9ff2a14b4f00442d9beafaeba0923fb5	tillage equipment	मशागत उपकरणे	मशागत उपकरणे	2de31132895f49978c931f96ff90a064
691a0b339b8b4d84adc79d47928793ac	topping in crops	पीक टोक कापणे	पिकांहां उचेने भाग	ac752e23aec74e51b578645509e500d0
c432e5b714514ccbb23a3d65f1f4c46f	tractor-mounted sprayer	ट्रॅक्टरवर बसवलेले फवारणी यंत्र	ट्रॅक्टराव लागवुलो फवारणी यंत्र	4417b4580b3549c2a53e9f8112543d38
e752a029e9b34f8bb2d565a63d11fe60	xylem movement	झायलेम हालचाल	झायलेम हालचाल	dbc118c05bf147abb013b6f647d083c1
7ad175c417214b16a21b24230bee7517	thinning	विरळणी करणे	विरळणी	60b8bd41416344708eb863d62e90caa1
63eb74468403494fb33a4481134d3593	traditional plough	पारंपरिक नांगर	पारंपरिक नांगर	49720fa2c3154d2dbc79bb3af5adbe97
1264e8b4afee4526accd6293a29e4afb	tef	टेफ	टेफ	94f1334e755c449d99632b03d5ac13c4
ee9f14a82441485c9159c87f5b48c4b5	tillering index	फुटवे वाढ निर्देशांक	टायलरिंग निर्देशांक	e2aec2869cd84774a6234795c05926be
243648b42a8d4997a7c7ec41f01bdafe	tetrazolium test	टेट्राझोलियम चाचणी	टेट्राझोलियम चाचणी	2dd6a567025f41a38ed5f39bc7cdaba7
456c155b07c246dcbebc3126f21ce7b4	transgenic plants	जनुकीय संरचनेत बदल केलेली वनस्पती	जनुकीय वनस्पती	6b3cfe96830648378a49aa85a0d92aa4
7ee466a8e5d64310b716ec60f4431ec4	transplanting	पुनर्लागवड	पुनर्लागवड	d9b32376be5a46eb82cdb9c1d8b29ba7
cd2df9abc99c46e59a951ec8b3ee016d	translocation	स्थानांतरण	स्थानांतरण	3dc3783368144e1282fda217ebd20a57
dc3e6254e0754a3b9649d382757ee7e0	tomato blister beetle	टोमॅटो फोड भुंगा	टमाटावेने फोडवा किडो	fd8d86af17c3447f91725152094f3cb3
32020533fa754c7c9dd07b3a91bff93e	temperature monitoring	तापमान नियंत्रण	तापमान निरीक्षण	53a038fa81a447cca0b062bad543b8b6
a6f6bcf256e345d9a0165978849c2d53	transplanting shock	रोपवाटिका बदलण्याचा धक्का	रोपांहा धक्को	16eb9d4b3d364a81a375f068cddaed89
9144251c6f7a4e0b9617a0fd5bfc5b01	temperature tolerance	तापमानास सहनशील	तापमान सहनशीलता	b0a1549b8ea149e1b9716ed5271d3728
3bd84006213b45c1ad93aa2dbace9fe2	thermal unit	उष्णतामान एकक	उष्णता युनिट	cdb78121c6b94546945d12e13d9f1d20
cd90b4f85e3e45b091c108c7c2b1ac58	tomato bacterial speck	टोमॅटोवरील जिवाणूजन्य डाग	टमाटांहांवेने जिवाणूजन्य रोग	09197b8d1a0345569327109e76a671dd
4d9b87cdc567453581e51126abb1c925	tomato fruit borer	टोमॅटोवरील फळ पोखरणारी अळी	टमाटा फळ पोखरूनारी ओली	ca8208d62181435c92f8b92ce7916891
fafe9be18b8a470db388ff11294cfc79	tip burn	टोक जळणे	टिप बर्न	40de660347a54b66b59c10458d264b54
03b30e8b4e734047b9017525ed014dca	tomato staking	टोमॅटो पिकास काठीचा आधार देणे	टमाटांहां खातोर दोर	93f53deb9fcd47cf8611b230b05fc8fa
4c4813ed85c5479ebadde96c709dab33	microbial biofilm	सूक्ष्मजीव जैवपडदा	सूक्ष्मजीव बायोफिल्म	de360eb6894c456f9f507cd8906d80df
efdbfdcc00044224bcc8097bffebec46	temperature fluctuation	तापमानातील चढउतार	तापमान बदल	8191a38f72234f628ec6c279b85e4601
a79a2c763344431ba807cb29a9d12398	transplant shock	लावणीनंतरचा ताण	रोपण आघात	5f95b4f57a9441c4b0001544da92a96f
7aaaef3db6ac4eb2bbb8a0230cd61871	thrips damage	थ्रिप्स कीड नुकसान	फुलकिडा नुकसान	a9475603cf3f4dffad39a624d9fa2c9e
b3eef704895a49d9a46b58409b136ef9	tensiometer reading	ताणमापक वाचन	टेन्सिओमीटर वाचन	861726be61364e33964f87e57132ff92
e8029b9ccd6d43959e45954d4daaac65	top soil depth	वरच्या मातीची खोली	उचल्या कादवा उंडो	cdc91af838af4d03bcacc1a23e741375
ce03265a22444f1380cfe9ad623f9436	thermal time	औष्णिक काळ	थर्मल टाइम	3a3833f9d0124f07ba3fb02cd8528d40
55d9fc19d2ff4cdeaec9aa7b16a16fc7	geotextile	भूवस्त्र	जियोटेक्सटाईल	84fa10068d174a7d9b9192b8fdae7d41
d659182282f444e6973ac60548e6c4d2	transgenic crop	अनुवांशिक बदल केलेले पीक	जनुकीय पिक	78a3b70f53114477972965136de198a5
dc94023926c74c568561acc360a132c6	tractor maintenance	ट्रॅक्टर देखभाल	ट्रॅक्टरा देखभाल	cd06f52a3018497fad19e343ebdf0350
a135fd7893464df2b171d9218ddc18ea	threshability	मळणी क्षमता	मळणी क्षमता	3464a31296f44ae8ac03e734f7cc9a80
ddca5e87131e4e6a88623cda2b266c88	tillage implement	मशागत यंत्र	मशागत औजार	d2dc01244e034b148592bd2e5bab32eb
162ed5f122b2430aa10ec1ec2a84b0d0	tillering index	फुटवे निर्देशांक	टायलरिंग निर्देशांक	e497bb7c8b1e41d7a87b6423e8b839ea
ea6fed3eb332485791d3d9fa27c91da1	thinning operation	विरळणी	विरळणी	e0cadf105ef44a4dbea9af87f6d6373b
06ca39e2cb274960a5f4f137751ee64b	topography effect	भूआकाराचा परिणाम	भूभाग प्रभाव	d947e4dcb41e4f319c438c96cf605512
c3f30073742240c596312a3860435928	tensiometer	ताणमापक	टेन्सिओमीटर	629c0e8ba7744045b9a7400b2719a35f
700eaf72b69e41b8a81dd5c968ca78cf	phenological observation	फिनॉलॉजिकल निरीक्षण	हवामान निरीक्षण	076db48becff47a9a4351c24ed313f8a
6c47df9c4e9247dd9c0118e57e3c5efe	threshing drum	मळणीचे ड्रम	मोलणी	8e2cffe8350e44d79f94d15280598c18
02e64611dcff497aa664d16e7049b975	transgenic crops	जनुकीय पिके	जनुकीय पिके	1857ada25dc84ea6b96a5f97e07977f0
1920a6aff8bf4024ac9fe6d9df0ce788	transplanter	रोप लावण्याचे यंत्र	रोप लागवुनू मसीन	ae78307612f44992a646a16c5303c960
f6295fa25bc44a9190ef06544abe2ab5	thermal fogging	उष्ण धुर फवारणी	थर्मल फॉगिंग	62d1f89465b447e28e473792680383ca
837b8a4f7d0d404fbaa1dfe670bcdc40	tip burn	टोक भाजणे	टिप बर्न	3e74a4d883784dbbb5ac2b259039f0a6
0156ec7938aa404f885cbfb08d315328	transpiration cooling	वाष्पोत्सर्जन थंडकरण	वाफ बनवूनू	dfed64df3fc440c78dd73bc55894fa6f
05131589a075422c9cdae95bc45aa0ef	genetic transformation	जनुकीय रूपांतर	आनुवंशिक परिवर्तन	baabf78c7a5547dda601ff21142e1883
7b1277177a9d480e9efff21f5f3bd026	transpiration rate	बाष्पोत्सर्जनाचा दर	वाफ बनवुलो वेग	fec0b269ba0a43c9944077f6390b235a
69f382c810164696912254a2ad2c0ed3	thermal conductivity	उष्मा वहनक्षमता	उष्णता वहन	1c96b364cec744c19617655dd81eaabd
3eb809bfd2c34a28ade0c355e77ad7c7	yellow vein mosaic	पिवळी शीर मोझॅक	पिवली शिराहा मोज़ेक	9da3077ea009418da714173558aaf2fc
6855d3e186c54dc89c8c41e7fb7a172e	tea mosquito bug	टी मॉस्क्युटो ढेकुण	चायामेने डास	cdc5fe6702f742879c3162882a885be1
734b0d2bc45b40f88c16dcc9b431d170	taro leaf blight	पानांवरील करपा	आलवू पाने मर	319d20f4f9724fe1a65853351339f166
8a7367e7a4134d5bae59d46eb559101d	traditional knowledge	पारंपरिक ज्ञान	पारंपरिक ज्ञान	692ba73a15474636a9d8b919286e3517
f0bf760ba9b8456e93303ca6cf7f6f1e	transplanting machine	रोप लावण यंत्र	रोप लागवड मशीन	88d1f4ba43f7415e9706ff6c6fb7eb41
1cd397fbc3b648f19495768144222922	tassel	नर मंजरी	टॅसल	06223ed4077244b5b64fcabe1a4ee863
2cfd7841f35340eaaa8bfcd8fc832d94	temperature inversion impact	तापमान बदलाचा प्रभाव	तापमान उलटाव परिणाम	e8750c4436d64a5fa1d05c71f0d6521a
fe707944c3cf4fc29ed5439906162cab	top soil	वरची माती	उचली कादु	64e0722de9fb4e6d93267a7f6444a9da
65f1d944b37a4d129362c93b51399fec	trap barrier	सापळा अडथळा	सापळा अडथळा	84d3357d3fb543e086073d172b3fefb5
803935991e6e464ab9583ace5e3cf368	tillage erosion	मशागतीची धुप	मशागत धूप	6de514a63e9d40deb158c70177503093
059ad8057e0b44bda417c8d4009e6e28	thermal imaging in crops	पीकांचे ऊष्म प्रतिबिंब	पिकांम उष्णता इमेजिंग	edadbf38853444ad9cc946277afcdbef
4c1bd661806c43bc9a29a86bda6d6062	tillage pan	नांगरटी थर	मशागत पाथडो	952e349592e44bbfa68f81520b280651
f2966ac0c1974fc18baa9025af8277eb	vanilla bean rot	वॅनिला फळ कुज	व्हॅनिला बीन रॉट	30cee53c0b944c0badce14e28ddd3d0a
edd36fffd2814c79807a916a82c6de66	vapour pressure deficit	वाफेच्या दबावातील कमतरता	वाफ दाब कमी	9095ef8d1431490cb4dbfa8c046d6419
4ad8a26926f44822a88d21595a8fb39d	tuber development stage	कंद विकास टप्पा	कांद विकास अवस्था	ee6c2026cafd45f4ac29bb9382b72050
ddc5221702324fffb3f0939c60d24b76	urban agriculture	शहरी शेती	शहरी खेती	512f9aa86eaa456697fe4f51552d0891
e3f11ca5c6d54d6db2c5a681babf180b	venturi injector	व्हेंच्युरी प्रवाहमापी	व्हेंचुरी इंजेक्टर	5af8b23fc83f4c219a526e9f847a10ea
7ab9aa6eb7004dcf80423a78b30879a2	vam fungi	व्ही.ए.एम. बुरशी	व्ही.ए.एम. बुरशी	f7544692d1c4441b857138a0be24cded
6d70a080adaf43159ebfd3631bc122e9	soil slaking	मातीचे विघटन	मृदा स्लेकिंग	2c6e06d0b5764cb98bf806caf48d8ebb
72ce14e600e94fc68f156052bdbadd2a	soil salinity mapping	मृदा क्षारता नकाशण	मृदा क्षारता नकाशा	6520629621b3427a9567d711f579a5f7
c80e67b9a0d445c7ad4c50d4654fd3e1	truthfully labeled seed	सत्यप्रत बियाणे	सत्य बिल्ला वालो बियारो	7101dff1f85a4c30a3cfb64ffd0b2638
3249e1c5f40c42a2856c96d987a8a26b	tuberose	रजनीगंध	ट्यूबरोज	ed2b359aa5c14a0c9f3546ba79f20c55
1fb3e1195111475ea2b7216003a3e312	turmeric leaf blotch	हळदीच्या पानांवरील चट्टे	ऐदा पानावेने ठिपके	4adb0c6561554952ababb930b0db086b
c42af3df94e747c8bda267746b0a02f1	trellis management	ट्रेलीस मँनेजमेंट	ट्रेलीस व्यवस्थापन	6f5e2986d5774f8fb2178c7420be0951
8c42c1c105c24dda9c5bb4ecbee3e8e8	tuber crop	कंद पीक	कांद पीक	2eb54bcee242416799c124d44130c3fa
14f87e87c7054bb094c0c0c2344b55b4	vegetative barrier	वनस्पतीजन्य अडथळा	वनस्पती अडथळा	870a6286a3524e7d9721c3e7e4959980
19a4e6321b1c437a9436455924b7a9f8	tuber dormancy	कंद सुप्तावस्था	कंद सुप्तता	40e19a5504654e1e9f85e4b6ac73956a
2b374142f7c14f82b17cbbd120997cce	soil structure improvement	मृदा संरचना सुधार	मृदा संरचनेची सुधारणा	1f3abd23bcaa4e8ea136e021ecaf6b6d
27e89e8baf2b43d6b2ad4131b3945156	urban composting setup	शहरी सोनखत यंत्रणा	शहरी कंपोस्टिंग व्यवस्था	3c03a97e8d5e42d496234ae0db0e2965
366766705f564b6e993cb1b7389107dc	tuber crops	कंदमुळे पीक	कांद पिके	789c79a19f724c5eb6df119ed982d7b7
0b4363e09e874c0d9b6602bf24140aad	tray nursery	ट्रेतील रोपवाटिका	ट्रे नर्सरी	b44cbfe4782143868428354d5c37d5c8
d854403b87c34f279dc9950bb8de0651	under-fertilization	पोषक तत्वांचा अभाव	कमी खत	8a48610212d04d1aaeba80bcf7aa76d2
3536fc2367354278addcb91a1102958b	urban gardening	शहरी बाग	शहरी बागकाम	7f2f2fe52c5f4d778825dafaa1f1a963
3270bb791781477aa995dabe1547447a	tulip	ट्यूलिप	ट्यूलिप	c4b902efdab24e94908aeb6acd9dfe00
e6ada04bc9d2479ea3d2144be2186a1e	trap cropping	सापळा पीक पद्धत	सापळा पिकांहा कापणी	947e370a856848d3b1529cfdd8535f32
1040232d40cd45eb8124e78f044d6068	ultra-high-density planting	अति घन लागवड	अति घन लागवड	82307e776b3243b289843988bfb482b9
8c4f21f750d647b2a3d61f5ee7f6edcb	vector control	वहन करणारा किड नियंत्रण	वेक्टर नियंत्रण	f9345d02ebc6451e973960da97e6f135
4fcf8b3948624b8db17b71da5a625696	soil quality	मृदा गुणवत्ता	कादवा गुणवत्ता	559d8b57640b4b2ba7dd79626b42fd47
d44e44e8b25e46b6989728bf4a81eccb	value-added product	मूल्यवर्धित उत्पादन	मूल्यवर्धित उत्पादन	2b9e88152f19475087b45b9bf5e2b590
bbc450e5b41f41d3930a0c0d1d2df84a	urban agriculture practices	शहरी शेती पध्दती	शहरी खेती पद्धती	1c209fbef758472b90e4217477e07a25
cbfaf4ba0e7a4c5c896d8ab15ea6c3ec	urban fringe farming	शहर लगतची शेती	शहरी उपनगरी खेती	479203deaaee47e8b6c5603b929a71cf
ae99f08104ba4142aa9041e481b47f0f	ultra-low volume sprayer	अति-कमी घनता फवारणी यंत्र	अति कमी प्रमाणाम फवारणी केनारो	9ca1b3bf4ca64d279e6d1b71c17c7c3a
4b7c024bcbde4c4f9db5baf814509ab3	soil surface crust	मृदा पृष्ठभाग कवच	कादवा उचेने थर	ee8af7e2a1fe4f89b725627de7b166c4
3b8c94fa6be54fd294714c8667427cc5	soil redox potential	मृदा ऑक्सिडेशन-रिडक्शन क्षमता	मृदा रेडॉक्स क्षमता	8efb92ffda6f4fdca26e53b93a9948c5
8ffddcb8128c422ebcd1e7bf9c81ccd1	soil phosphorus fixation	मृदातील फॉस्फरस स्थिरीकरण	मृदा स्फुरद स्थिरीकरण	87c04963de4f486fbca2770d13b927f8
8067a36631f746abb053d42a79195510	soil solarization	मृदा सौरकरण	मृदा सौरकरण	372eeadb16334d93a6bc8bfbcffc28da
6be74fdce059480b9e02322217f4d4f1	vacuum packing	निर्वात वेष्टन	व्हॅक्यूम पॅकिंग	8b244db3e53547c7a5a984c6a2352b15
